Facts: Value;Indicators: Key;Indicators: Name;Indicators: Description;Indicators: Full Name;Date;Time Period;Regions: Key;Regions: Code;Regions: Name
821.94000000000005;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;1998-01-01 00:00:00;Annual;16754916;;Senegal
888.60000000000002;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;1999-01-01 00:00:00;Annual;16754916;;Senegal
930.39999999999998;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;2000-01-01 00:00:00;Annual;16754916;;Senegal
1027.0999999999999;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;2001-01-01 00:00:00;Annual;16754916;;Senegal
1061.3440000000001;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;2002-01-01 00:00:00;Annual;16754916;;Senegal
1061.3;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;2003-01-01 00:00:00;Annual;16754916;;Senegal
355.2221189;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;1992-01-01 00:00:00;Annual;16754916;;Senegal
325.85644000000002;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;1993-01-01 00:00:00;Annual;16754916;;Senegal
683.54303999999991;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;1994-01-01 00:00:00;Annual;16754916;;Senegal
751.65864999999997;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;1995-01-01 00:00:00;Annual;16754916;;Senegal
699.27395999999999;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;1996-01-01 00:00:00;Annual;16754916;;Senegal
744.9309992684;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;1997-01-01 00:00:00;Annual;16754916;;Senegal
356.35000000000002;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;1986-01-01 00:00:00;Annual;16754916;;Senegal
321.88999999999999;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;1987-01-01 00:00:00;Annual;16754916;;Senegal
330.99000000000001;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;1988-01-01 00:00:00;Annual;16754916;;Senegal
383.41000000000003;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;1989-01-01 00:00:00;Annual;16754916;;Senegal
395.5;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;1990-01-01 00:00:00;Annual;16754916;;Senegal
365.94;279;Exportation of good and service (current billion FCFA);;Agrégats (milliards de FCFA)\Exportation of good and service;1991-01-01 00:00:00;Annual;16754916;;Senegal
740.17204142948867;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1980-01-01 00:00:00;Annual;16754916;;Senegal
863.22877705607311;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1981-01-01 00:00:00;Annual;16754916;;Senegal
1021.8596029092736;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1982-01-01 00:00:00;Annual;16754916;;Senegal
1057.1529898333181;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1983-01-01 00:00:00;Annual;16754916;;Senegal
1182.2019756821426;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1984-01-01 00:00:00;Annual;16754916;;Senegal
1330.8067849064707;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1985-01-01 00:00:00;Annual;16754916;;Senegal
6388.739055509066;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;2010-01-01 00:00:00;Annual;16754916;;Senegal
6755.7890091410318;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;2011-01-01 00:00:00;Annual;16754916;;Senegal
7142.7307202578677;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;2012-01-01 00:00:00;Annual;16754916;;Senegal
4242.8371601157824;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;2004-01-01 00:00:00;Annual;16754916;;Senegal
4593.0951426961201;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;2005-01-01 00:00:00;Annual;16754916;;Senegal
4893.548391190071;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;2006-01-01 00:00:00;Annual;16754916;;Senegal
5408.3356028932922;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;2007-01-01 00:00:00;Annual;16754916;;Senegal
5994.4851826007161;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;2008-01-01 00:00:00;Annual;16754916;;Senegal
6033.416730591638;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;2009-01-01 00:00:00;Annual;16754916;;Senegal
2967.6605410725742;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1998-01-01 00:00:00;Annual;16754916;;Senegal
3167.1840985093918;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1999-01-01 00:00:00;Annual;16754916;;Senegal
3331.7676778629493;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;2000-01-01 00:00:00;Annual;16754916;;Senegal
3575.4700972719329;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;2001-01-01 00:00:00;Annual;16754916;;Senegal
3717.6391331965679;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;2002-01-01 00:00:00;Annual;16754916;;Senegal
3986.798341841225;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;2003-01-01 00:00:00;Annual;16754916;;Senegal
1589.4439044573148;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1992-01-01 00:00:00;Annual;16754916;;Senegal
1608.031701124082;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1993-01-01 00:00:00;Annual;16754916;;Senegal
2152.6379500249604;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1994-01-01 00:00:00;Annual;16754916;;Senegal
2435.2048494030018;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1995-01-01 00:00:00;Annual;16754916;;Senegal
2591.4377063127454;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1996-01-01 00:00:00;Annual;16754916;;Senegal
2727.1975596401794;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1997-01-01 00:00:00;Annual;16754916;;Senegal
1450.9733822687992;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1986-01-01 00:00:00;Annual;16754916;;Senegal
1514.9172784917707;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1987-01-01 00:00:00;Annual;16754916;;Senegal
1484.8189080771494;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1988-01-01 00:00:00;Annual;16754916;;Senegal
1567.3085487165429;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1989-01-01 00:00:00;Annual;16754916;;Senegal
1556.4410093705121;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1990-01-01 00:00:00;Annual;16754916;;Senegal
1584.6610437585994;323;GDP (current billion FCFA);;Agrégats (milliards de FCFA)\GDP;1991-01-01 00:00:00;Annual;16754916;;Senegal
108.33157120064553;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1980-01-01 00:00:00;Annual;16754916;;Senegal
135.2883300514853;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1981-01-01 00:00:00;Annual;16754916;;Senegal
212.71208493417461;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1982-01-01 00:00:00;Annual;16754916;;Senegal
220.99261239224165;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1983-01-01 00:00:00;Annual;16754916;;Senegal
240.00128917036352;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1984-01-01 00:00:00;Annual;16754916;;Senegal
250.46489119521794;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1985-01-01 00:00:00;Annual;16754916;;Senegal
1421.4759266178171;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;2010-01-01 00:00:00;Annual;16754916;;Senegal
1657.2681612403735;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;2011-01-01 00:00:00;Annual;16754916;;Senegal
1714.1790239088118;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;2012-01-01 00:00:00;Annual;16754916;;Senegal
944.07284342790933;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;2004-01-01 00:00:00;Annual;16754916;;Senegal
1071.3652979030624;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;2005-01-01 00:00:00;Annual;16754916;;Senegal
1279.7341685585939;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;2006-01-01 00:00:00;Annual;16754916;;Senegal
1414.0778807521042;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;2007-01-01 00:00:00;Annual;16754916;;Senegal
1607.561741291647;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;2008-01-01 00:00:00;Annual;16754916;;Senegal
1386.1905267554794;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;2009-01-01 00:00:00;Annual;16754916;;Senegal
686.13901854582082;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1998-01-01 00:00:00;Annual;16754916;;Senegal
708.56750781274854;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1999-01-01 00:00:00;Annual;16754916;;Senegal
746.13796159201559;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;2000-01-01 00:00:00;Annual;16754916;;Senegal
812.519224731294;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;2001-01-01 00:00:00;Annual;16754916;;Senegal
922.70376470487929;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;2002-01-01 00:00:00;Annual;16754916;;Senegal
857.44553226584935;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;2003-01-01 00:00:00;Annual;16754916;;Senegal
300.29384805558806;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1992-01-01 00:00:00;Annual;16754916;;Senegal
292.09043686004617;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1993-01-01 00:00:00;Annual;16754916;;Senegal
458.90186530707354;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1994-01-01 00:00:00;Annual;16754916;;Senegal
460.95055874856831;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1995-01-01 00:00:00;Annual;16754916;;Senegal
524.69848364233735;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1996-01-01 00:00:00;Annual;16754916;;Senegal
531.63407221613033;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1997-01-01 00:00:00;Annual;16754916;;Senegal
196.78445482863856;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1986-01-01 00:00:00;Annual;16754916;;Senegal
230.54723806711101;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1987-01-01 00:00:00;Annual;16754916;;Senegal
252.86720225620275;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1988-01-01 00:00:00;Annual;16754916;;Senegal
263.83043204239834;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1989-01-01 00:00:00;Annual;16754916;;Senegal
280.05692325679348;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1990-01-01 00:00:00;Annual;16754916;;Senegal
286.65993946862898;285;Gross capital formation (current billion FCFA);;Agrégats (milliards de FCFA)\Gross capital formation;1991-01-01 00:00:00;Annual;16754916;;Senegal
741.93484553958569;376;Gross national income (current billion FCFA);;Agrégats (milliards de FCFA)\Gross national income;1980-01-01 00:00:00;Annual;16754916;;Senegal
863.73045331493836;376;Gross national income (current billion FCFA);;Agrégats (milliards de FCFA)\Gross national income;1981-01-01 00:00:00;Annual;16754916;;Senegal
1139.3789072831646;376;Gross national income (current billion FCFA);;Agrégats (milliards de FCFA)\Gross national income;1982-01-01 00:00:00;Annual;16754916;;Senegal
1150.4874882072345;376;Gross national income (current billion FCFA);;Agrégats (milliards de FCFA)\Gross national income;1983-01-01 00:00:00;Annual;16754916;;Senegal
1316.1381754660451;376;Gross national income (current billion FCFA);;Agrégats (milliards de FCFA)\Gross national income;1984-01-01 00:00:00;Annual;16754916;;Senegal
1356.8680914828756;376;Gross national income (current billion FCFA);;Agrégats (milliards de FCFA)\Gross national income;1985-01-01 00:00:00;Annual;16754916;;Senegal
7093.9215709763193;376;Gross national income (current billion FCFA);;Agrégats (milliards de FCFA)\Gross national income;2010-01-01 00:00:00;Annual;16754916;;Senegal
7468.3300102061512;376;Gross national income (current billion FCFA);;Agrégats (milliards de FCFA)\Gross national income;2011-01-01 00:00:00;Annual;16754916;;Senegal
7864.7094385680557;376;Gross national income (current billion FCFA);;Agrégats (milliards de FCFA)\Gross national income;2012-01-01 00:00:00;Annual;16754916;;Senegal
4569.8229844590733;376;Gross national income (current billion FCFA);;Agrégats (milliards de FCFA)\Gross national income;2004-01-01 00:00:00;Annual;16754916;;Senegal
4962.3066101673012;376;Gross national income (current billion FCFA);;Agrégats (milliards de FCFA)\Gross national income;2005-01-01 00:00:00;Annual;16754916;;Senegal
5184.5397827714996;376;Gross national income (current billion FCFA);;Agrégats (milliards de FCFA)\Gross national income;2006-01-01 00:00:00;Annual;16754916;;Senegal
5927.2526968318507;376;Gross national income (current billion FCFA);;Agrégats (milliards de FCFA)\Gross national income;2007-01-01 00:00:00;Annual;16754916;;Senegal
6698.6213831541663;376;Gross national income (current billion FCFA);;Agrégats (milliards de FCFA)\Gross national income;2008-01-01 00:00:00;Annual;16754916;;Senegal
6651.2030809926891;376;Gross national income (current billion FCFA);;Agrégats (milliards de FCFA)\Gross national income;2009-01-01 00:00:00;Annual;16754916;;Senegal
